country name,year,population growth,rural population growth,"population, total",population ages 0-14,"population, female",gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,"population, male",population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Europe & Central Asia (excluding high income),1988,1.42179090264523,0.171297981813552,200590588.0,30.627368848754,51.6022460269826,3.29509933908696,8.9695668918424,7.03426932873106,67.8508391222588,44.3499472209447,61.2807382204362,48.3977539730174,62.3383618225149,51.2769098561135,32.1882643280524,55.6500527790553,-155038.0,2.92814462812656,23.3697407584797,51.2568518861126
Europe & Central Asia (excluding high income),1989,1.1719009468181,0.127138544790341,202941311.0,30.5298246030641,51.5642216649879,1.24212369565517,8.6710195947931,7.13344820427998,68.2861223303854,43.8940964037294,61.2365216357597,48.4357783350122,62.3367271926559,51.9743075600996,32.2918273362272,56.1059035962705,-358010.0,2.83584801389076,22.4424267505693,49.3691414399448
Europe & Central Asia (excluding high income),1990,1.14960231039407,0.314823528409065,205274329.0,30.4218656807845,51.5286204772835,2.757344053857,8.74015800794068,7.25787398212045,68.296185028108,43.5343636503955,61.2415370732792,48.4713795227165,62.320260337095,51.7341295198643,32.0406319546967,56.4656363496044,-480736.0,2.74379100324313,21.8735735488581,52.9204672667146
Europe & Central Asia (excluding high income),1991,1.06950440938964,0.539639698940093,207469747.0,30.2750686392287,51.4979900703521,-4.68628158451135,8.96542361108678,7.40456085528761,68.0818989075354,43.3094986212071,61.2100149404993,48.5020099296479,62.3203705054837,52.1726197034132,32.0692770420642,56.6905013787929,-476512.0,2.70065288927272,21.5616341496334,55.4899194015563
Europe & Central Asia (excluding high income),1992,0.879993361152572,0.443403803730646,209295467.0,30.1289851852946,51.4770780477939,-4.72258166990038,9.45006660406553,7.57230867357042,67.3515443274935,43.1261060511573,61.2337245426078,48.5229219522061,62.298706141135,28.4411402159583,11.2077643289978,56.8738939488427,-1124002.0,2.5937172315955,20.725240895934,54.9870230056201
Europe & Central Asia (excluding high income),1993,0.667172117970424,0.202167939877569,210691828.0,29.9754759267779,51.4696013568434,-2.05133282888963,9.7927585605456,7.75792946794289,67.0179026901134,42.9312918272646,61.2935319357465,48.5303986431566,62.2665946052792,28.3271781368569,11.1045985379949,57.0687081727355,-1126323.0,2.49477770115249,19.9837697573396,56.9237660822883
Europe & Central Asia (excluding high income),1994,0.437554227304915,0.0108058822184915,211613719.0,29.7643449910247,51.474668121911,-10.0089487703629,9.69435337234444,7.93268742689081,67.3283041900554,42.7539572869715,61.1840827956707,48.525331878089,62.3029675820845,28.2971390730438,11.0565888493996,57.2460427130285,-1433584.0,2.40932359832852,19.3195450931941,56.8120162285952
Europe & Central Asia (excluding high income),1995,0.293999842231401,-0.112540738033459,212235863.0,29.5023931560347,51.4821660504858,0.930173707159071,9.83117522868885,8.0774383172681,67.2555802268168,42.5861806265447,60.8705613625648,48.5178339495142,62.4201685266972,28.0278931166212,11.0177765782089,57.4138193734553,-899904.0,2.3649036445239,18.906906717311,54.3177770119427
Europe & Central Asia (excluding high income),1996,0.479195639051838,0.1078156945334,213252888.0,29.177334466142,51.4878506482131,3.9458619169435,9.65413764816634,8.18568219954861,67.5731811024879,42.4332097300059,60.3103522194614,48.5121493517869,62.6369833343094,27.9405875186799,10.878913237669,57.566790269994,-926493.0,2.28371504628609,18.252184068771,51.7144528330994
Europe & Central Asia (excluding high income),1997,0.429018808880087,0.0422574360203356,214167783.0,28.7945570678292,51.5040371666339,5.53323283364244,9.42675702272176,8.25652417834064,67.9399912981786,42.2741472913625,59.5057927134787,48.4959628333661,62.9489187538302,28.0329176589175,10.9109149623405,57.7258527086375,-1086952.0,2.19854797790137,17.6399021011017,48.1705847777544
Europe & Central Asia (excluding high income),1998,0.289604249206803,-0.0731841098578769,214788022.0,28.3422045299237,51.5325297076893,2.26391497933412,9.22176505889607,8.30173433216456,68.3991061023244,42.0973102138157,58.4705555976512,48.4674702923108,63.3560611379117,27.9682487680542,10.7964768052577,57.9026897861843,-1458277.0,2.11306798755203,17.1193566967668,43.5160783132183
Europe & Central Asia (excluding high income),1999,0.214121809827915,-0.168747041822897,215247930.0,27.8335631179307,51.5584820397383,-1.18718049002545,9.2868799781675,8.33936576510031,68.3650246795751,41.8959117681277,57.2950143623888,48.4415179602617,63.8270711169689,27.9362727816665,10.7283943640241,58.1040882318722,-993512.0,2.05526894246209,16.5096625220275,39.991393912255
Europe & Central Asia (excluding high income),2000,0.350532523123448,-0.147210763795087,216002444.0,27.2991758973699,51.5688892483874,6.7788147387722,9.23867326012293,8.41498884171522,68.8921039125691,41.6741089072355,56.1449932249261,48.4311107516126,64.2858352609149,27.96161719008,10.5912749430144,58.3258910927645,-597162.0,2.0093928917628,16.1287465944367,37.1408133442472
Europe & Central Asia (excluding high income),2001,0.412133299751005,-0.206201727873008,216892662.0,26.7299067633215,51.5675196776939,-0.133106140411812,9.10445679859377,8.55012093320622,69.196953475662,41.4193012841484,55.0515868444101,48.4324803223061,64.7199723034723,27.9231968148778,10.5178886636087,58.5806987158516,-552534.0,1.99226941631809,16.0098009381571,35.0718517238061
Europe & Central Asia (excluding high income),2002,0.422254949316823,-0.294684583255815,217808502.0,26.1426664994335,51.5606786254638,6.39606951351061,9.22266421751985,8.7436717914361,69.5064977002929,41.1233632835044,54.0533832035874,48.4393213745362,65.1136617091304,27.8555195276998,10.449173514132,58.8766367164956,-491504.0,1.94335343170206,15.651611432349,32.3681453152582
