"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","7.46935027994311","7.41732588664353","7.33010635160221","7.18893851498194","7.05275617179574","6.97394185871366","6.92882030861125","7.00580098170459","7.21432942460679","7.43042779241874","7.58918918918919","7.64372713147211","7.65365739658799","7.70630365383661","7.77904886419349","7.87646906883637","8.06516138323919","8.31569398246144","8.57396149949342","8.83334908186085","9.03193456391614","9.18090968525264","9.33664726677679","9.41547506047338","9.40065681444992","9.41452700143907","9.51479254086316","9.68589967632623","9.82371599365622","9.6512829867445","8.91278375149343","7.64636292812419","6.74030689611998","6.4410156986294","6.27390274995447","6.37767624513839","6.75379138830643","7.16647770219199","7.38761215894525","7.38615553656452","7.20468569329025","6.87184704735258","6.5218527539383","6.24198949849093","6.07238578472492","5.97907475614198","5.9381591706571","5.9393915456242","5.93306288032454","5.84655091054421","5.66934684856337","5.51712422495069","5.44507708561224","5.43991993030971","5.50153484182858","5.62765035794081","5.78275946364385","5.89393966649278","5.91037891857586","5.80225406193337","5.60724453865735","5.40569328682129","5.219292010236","5.05291240551356",
"Africa Eastern and Southern","AFE","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","7.42060187055895","7.39362822843976","7.3632625356546","7.33173700833496","7.30092445848578","7.27102270584602","7.24269748415817","7.21798598084452","7.20068392484004","7.1957974720111","7.1990522388849","7.20260920532944","7.20489129688781","7.20252348271488","7.20094612162936","7.19585781936776","7.18137005582757","7.17330445627203","7.18993814825132","7.22079855095738","7.26027355386448","7.28841447816665","7.29596396487021","7.29654187451086","7.30032086576818","7.30580618454801","7.31680404193566","7.33519456580781","7.35734966747093","7.39410774846937","7.44257373768151","7.50293656019096","7.56169442075444","7.60494899465998","7.66893923179066","7.7126212130582","7.68440236132808","7.6266834449221","7.5624496228088","7.489007898903","7.41125380917187","7.34905537444558","7.31481639597195","7.31849739594673","7.36343932478643","7.43938319444439","7.53290948113218","7.62756469441906","7.7104168063739","7.78135114151844","7.84475930024478","7.90298813947591","7.95918696634736","8.01135876314066","8.04721086166519","8.05928999170786","8.04344645543338","8.00726814375458","7.9661394877863","7.92475602401047","7.90152717591126","7.89720814852322","7.89086930871119","7.88069547380212",
"Afghanistan","AFG","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","7.54399780990823","7.53891743318191","7.54211867624739","7.5422241624243","7.52559568064226","7.496157490353","7.45897423525295","7.41665044364688","7.38622612573815","7.3885383733447","7.42981100731969","7.50007398449992","7.58207086633752","7.64590197096389","7.65017007538248","7.54835693348047","7.37604459388784","7.19872160458801","7.0395454653307","6.92742150270317","6.89851611313676","6.92278549259038","6.94860653017807","6.97528512508566","7.00867979656724","7.04804102969203","7.07821541140631","7.1005404985784","7.11915367987709","7.13183411081917","7.13991391231011","7.14484688091441","7.14668925549664","7.14217858296409","7.13249309950996","7.11870132673614","7.10189336462929","7.08288447053539","7.0629191510016","7.04321484567645","7.02239137311269","6.99762467010158","6.97202242046159","6.94505704170837","6.91380633958681","6.942262198815","6.98059514459454","6.74127474384296","6.54268341484128","6.55939972843474","6.52424011392691","6.63159713522993","6.8226325849901","6.96799826017105","7.16235165008164","7.31021813351695","7.40755964245305","7.55113535144069","7.70633814564396","7.86872668499179","8.05632593064394","8.20337448755223","8.29467248073637","8.37355968470411",
"Africa Western and Central","AFW","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","7.59580678031631","7.5797965017721","7.56591035329796","7.55196876102679","7.53220372912219","7.50967637201942","7.48738955844786","7.46465924153184","7.44253558397096","7.42351688516011","7.40829571443982","7.38104930773824","7.33333499663093","7.25480896773544","7.12926902153624","7.02495337138268","6.97088326042386","6.94140079971713","6.95382907861782","7.01662990843146","7.06822013027799","7.0847032855849","7.10743634594466","7.13152356271795","7.13931693607718","7.1364862648385","7.13651983696035","7.13924517235196","7.15028703129459","7.16140052327494","7.16370333087255","7.162000808925","7.15729964555644","7.15238809023261","7.1516753990412","7.16228279849033","7.18548626698549","7.22104099395205","7.27275595604031","7.33593524673305","7.40493339626343","7.47350542730666","7.54712965726831","7.62791850127309","7.7021426314179","7.76016252173623","7.79823252981826","7.81455948587424","7.81487014359004","7.79961171972039","7.76508495426752","7.71506161487063","7.6515948817815","7.5829352231562","7.52594880066578","7.48426424493181","7.45682147561382","7.44397210752911","7.43846828483936","7.43450676728874","7.43723965206762","7.44800217749679","7.46151899864307","7.47906776427701",
"Angola","AGO","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","8.66811423289913","8.71838409669891","8.70384708148699","8.66165996215829","8.57974170075594","8.46765288017812","8.33745954085068","8.19400500570796","8.0458652230175","7.88868001862776","7.63936516105876","7.35686984360923","7.15515471799788","6.97658077351758","6.76657930444804","6.60165194165727","6.5094027710293","6.4602623758858","6.48295640900486","6.58602756562898","6.7032247916439","6.80278036002774","6.91217141239787","7.02578800376388","7.13483645720006","7.23046303262022","7.31107182671452","7.37767638645784","7.43102304502855","7.46846935496983","7.49105376354496","7.4913380005467","7.47665899406918","7.45568309367552","7.4238547953608","7.37658516452521","7.31076388888889","7.24005947811636","7.18075811805612","7.13769120336744","7.11465209088304","7.11638970853336","7.13625863718585","7.16165320156822","7.18948205451639","7.22011193752456","7.25412266226126","7.29322762069494","7.33518535661557","7.38090914100751","7.4322377988767","7.48410405211546","7.52904147898996","7.56255735756695","7.57987662416951","7.57869865308292","7.56716355083582","7.54449242104485","7.50602435633295","7.45967164334644","7.40286663888","7.34559505325449","7.29677692302969","7.25125024553665",
"Albania","ALB","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","6.9433175471236","6.98928625862845","7.05556537623004","7.12411902897416","7.1796353909287","7.20317506151375","7.18106339808061","7.10985263882684","6.99659521411787","6.85331747020978","6.70491529759852","6.57971692595625","6.49464611244325","6.46989256692141","6.51497926170714","6.64964713535034","6.85479209144317","7.08423950488584","7.33436455530203","7.60165969731885","7.8618744451132","8.12108261219066","8.39642743800154","8.67228888920927","8.93419659430871","9.15138724803922","9.29749943825635","9.36629846767384","9.34921819352461","9.24523534350399","9.06945097619955","8.85406630407824","8.63883481948507","8.43906804015404","8.25441030013071","8.09451515192179","7.95632434980702","7.81570360898609","7.66656741869561","7.51307055469646","7.35694754956436","7.20253127155155","7.05473855431096","6.92044852976563","6.80607467085693","6.71450793757016","6.64440696901466","6.5993132120028","6.57980524391227","6.59216511430441","6.62715159724885","6.67923728857492","6.76054091262967","6.86918416058884","7.01075331655965","7.21236919228356","7.44730398726259","7.69287008144171","7.92503712205844","8.10250571698121","8.19423040490021","8.19591182533044","8.11452379155603","7.94594651631488",
"Andorra","AND","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","8.17987152034261","8.27037773359841","8.38655928908637","8.49040290506658","8.59988663049639","8.74325248992625","8.79652693758452","8.64132231404959","8.34355076017656","8.1327706170868","8.02830389444563","7.92601064094277","7.89473684210526","7.97883967997202","8.08911175962843","8.28975401898121","8.61848124428179","8.95729339988907","9.30929941343176","9.69639767185779","10.054651408557","10.3474364197172","10.4808843594242","10.5331496104722","10.6414769417783","10.8053577071736","10.8196339046287","10.6956288788677","10.645907397096","10.6722135266496","10.7291790778029","10.6768387356476","10.5428767097932","10.5087050655788","10.6027810005368","10.737770918607","10.5634727786169","10.0748024469","9.57844568897733","9.12453956560396","8.70269080849994","8.48191738471663","8.50451930977814","8.58689065208507","8.69028397758571","8.78848649286304","8.69593529817798","8.41936041027276","8.17610915946668","7.96894496048801","7.82687720095422","7.46095429144577","6.7966692762081","6.29042988378841","5.99892876272094","5.75976600950586","5.66376609815524","5.7589181627419","5.84827772890303","5.83576656933722","5.79238272788142","5.68735697570688","5.54715917823659","5.43064948322062",
"Arab World","ARB","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","7.35188817314878","7.26842447165863","7.19065013778963","7.10351665430532","7.0034633439091","6.89429392840245","6.77721248838835","6.66258716346094","6.57675117969417","6.53377542549756","6.5370862992783","6.58379680781355","6.66203952908074","6.75394803304576","6.84659999575037","6.92650432423926","6.99292746609745","7.06404558593688","7.14534689014093","7.23479049206117","7.32011264547473","7.39032691183416","7.43108670544244","7.43679791107312","7.438667276222","7.45366265782531","7.47129504361824","7.50970112326967","7.57321461691704","7.63474973182699","7.68869414357054","7.74577907574859","7.78767866777229","7.81720224597823","7.84939724848668","7.88127835565463","7.91295052658965","7.9523358084049","7.99517971351145","8.04007447802563","8.09725135068013","8.16618667412687","8.24166169470031","8.32258200587841","8.40565069690982","8.49483334972927","8.60691398073233","8.74069202709357","8.85839110243675","8.950772689966","9.00134832308062","8.97991327329295","8.91058280545367","8.80444319704507","8.66997907131408","8.54091888287043","8.43703025625859","8.34187359425573","8.25300330910693","8.17742477480038","8.07460977224313","7.95067441304509","7.84546783248856","7.75425939949257",
"United Arab Emirates","ARE","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","8.12622972740644","8.22821728034998","8.32225495051655","8.41564468014584","8.50658186190748","8.58555317025973","8.64503540974129","8.67861142217245","8.59781911481719","8.38370142256337","8.19112453031367","8.17375723605624","8.38671765075897","8.78523442154288","9.26987461253329","9.70607144417605","9.87317882453806","9.96601832245483","10.3041968887699","10.8509350409379","11.4571742673591","11.6210958087259","11.4684099932523","11.4759288010625","11.6461847239944","11.8867408303784","11.7407991179028","11.2248654490599","10.7300771711679","10.3188071698849","10.0445450417098","9.9476182817256","10.0335054140723","10.2655183185327","10.5800854190127","10.8861682881102","10.8661503342475","10.6305329024397","10.539504472361","10.6158940363754","10.8636944221873","11.2695722512182","11.8004577827885","12.4057478013218","13.0235357245321","13.6838849482584","14.7750952329476","16.2670495927961","17.6493010553423","18.632374508665","18.7979564587867","18.3299575045214","17.7470075526916","17.1200011312571","16.4902220058168","15.8652570349934","15.2269591314924","14.5405262180326","13.7666507399319","12.8672172275605","11.6787796810045","10.2427616204437","9.08280596650739","8.28335949001878",
"Argentina","ARG","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","7.76051591111334","7.63898625156736","7.53962045137491","7.46153829251352","7.40476414086689","7.36881601619462","7.35592649739249","7.36780758344026","7.40249954552466","7.45425157153773","7.51637332471473","7.58020796534004","7.64026134111767","7.68659283959446","7.69928057414204","7.68326702748897","7.65323509038029","7.60736786795066","7.55362546508533","7.50899242012312","7.46825940966546","7.42515419168492","7.39128571451427","7.35275932962647","7.30095899766582","7.24543057616854","7.18646882216085","7.13077896379355","7.09313311146428","7.06890812764783","7.04322474389472","7.01366575686961","6.97598526023446","6.93466258301055","6.9096322762798","6.91571085220292","6.95805901465126","7.03377855104795","7.13931780464196","7.26846694745346","7.40075533682015","7.52523304651623","7.6395968470337","7.73671644690182","7.80495080198239","7.84234075938712","7.84792354947522","7.81933570952274","7.76571934716481","7.69664571079814","7.62455484798729","7.56081299549947","7.5111899500459","7.47826320721833","7.46021069323028","7.46071848470435","7.47805547015725","7.5005390675362","7.52759832226279","7.55779330431145","7.57139140122971","7.55606124808975","7.51341803794575","7.44615867907273",
