country name,year,"employment to population ratio, 15+, total","unemployment, male","population ages 65 and above, total","population ages 15-64, male","fertility rate, total","unemployment, total","survival to age 65, male","life expectancy at birth, female","population ages 25-29, female","life expectancy at birth, male","population, total","age dependency ratio, old","mortality rate, infant, female","birth rate, crude","mortality rate, adult, male","death rate, crude",population ages 15-64,"survival to age 65, female",population ages 0-14,"mortality rate, infant, male",gdp growth,gdp per capita growth,"mortality rate, adult, female","unemployment, female","employment to population ratio, ages 15-24, total","wage and salaried workers, total","inflation, consumer prices",age dependency ratio,"age dependency ratio, young","unemployment, total","population ages 0-14, total","life expectancy at birth, total","population ages 15-64, female"
South Africa,2000,48.887,25.329,1946010.0,59.4352658703374,2.413,19.841,40.960599,61.049,7.80175951106805,55.397,46813266.0,6.85939904500455,45.7,20.705,472.925,10.174,60.6024322315221,54.903068,35.2406061055493,52.1,4.20000000067826,3.20151044858625,342.423,35.663,13.663,74.8908236246057,5.33895102929212,65.009881220211,58.1504821752065,29.88,16497279.0,58.47,61.6570907110286
South Africa,2001,48.817,23.101,1979149.0,60.5388749230354,2.373,19.725,39.400071,59.47,7.28778848036617,54.565,47229714.0,6.8056091603549,46.1,20.392,489.674,10.871,61.5738304068494,52.018467,34.2356953506007,52.5,2.70000000019104,1.79444275713681,370.311,27.895,15.899,74.4470380232071,5.70190018305717,62.4066577298335,55.6010485694786,25.371,16169421.0,57.261,62.5113078966984
South Africa,2002,48.689,23.492,2018814.0,61.611439631029,2.324,19.658,36.946401,57.668,6.9421015451966,53.191,47661514.0,6.77365554791189,46.6,20.04,514.914,11.784,62.5324379904042,48.730834,33.2318300544142,52.8,3.70037440406668,2.76087798631386,407.094,31.315,15.272,74.517599313802,9.4947107032486,59.9170001436389,53.143344595727,27.18,15838793.0,55.666,63.3687112120569
South Africa,2003,48.432,23.65,2064761.0,62.6139266680954,2.358,19.728,34.554212,56.232,6.8283086726737,51.97,48104048.0,6.76710541266898,46.6,20.473,539.331,12.657,63.4286145375061,46.102294,32.2791043252836,52.6,2.94907546754213,2.00199371336308,436.005,31.067,13.564,74.6021676478174,5.67941771099112,57.6575514512762,50.8904460386073,27.116,15527556.0,54.331,64.1703945747244
South Africa,2004,48.341,21.236,2118398.0,63.495376496845,2.436,19.634,34.378069,55.721,6.96359962172603,51.891,48556071.0,6.7950778493276,46.5,21.261,543.768,12.947,64.2051093878662,44.600162,31.4321024862164,52.5,4.55455990721774,3.58123021106213,453.713,28.691,13.848,74.7850577190119,-0.692030271024132,55.7508436598791,48.9557658105515,24.673,15262194.0,54.043,64.8532383768641
South Africa,2005,48.258,20.045,2179355.0,64.214528785721,2.512,19.557,34.273197,55.431,7.30461094720131,52.064,49017147.0,6.85843059163635,46.8,21.913,544.067,13.177,64.8268924665598,43.785091,30.727000178866,52.8,5.27705197295467,4.28677153057231,460.982,28.2,15.042,74.0220843781942,2.06284616504634,54.2569707548958,47.3985401632594,23.84,15061499.0,53.98,65.3877812936237
South Africa,2006,48.266,18.602,2242084.0,64.8024810512703,2.548,19.425,34.302871,55.892,7.75232380068617,52.209,49491756.0,6.93477657061237,46.1,22.455,545.462,13.234,65.3260726897627,44.224161,30.1437091866371,52.0,5.60380645895889,4.5911021010921,459.37,27.144,16.023,73.5693523600544,3.24390776468065,53.0782357005749,46.1434591299625,22.616,14918651.0,54.278,65.8070539057562
South Africa,2007,48.212,18.779,2307072.0,65.2870966810073,2.545,19.39,34.821405,56.852,8.2200087173422,52.691,49996094.0,7.02042755899531,44.5,22.629,539.73,12.973,65.729679145238,45.703642,29.6558154157421,50.3,5.36047405394162,4.29764521048401,443.684,26.396,15.682,75.4437577031336,6.17780683499409,52.1382727280694,45.1178451690741,22.326,14826749.0,54.992,66.1373658847893
South Africa,2008,48.044,19.69,2377926.0,65.6241607658725,2.679,19.507,36.277238,58.111,8.63466726902641,53.488,50565812.0,7.12578166159281,41.2,24.08,526.715,12.543,65.9946675038067,47.647589,29.302695663228,46.7,3.1910438863288,2.02840468771709,424.313,25.739,16.726,75.7716359727147,10.0745755249182,51.5273935048307,44.4016118432379,22.407,14817146.0,56.022,66.3368498543275
South Africa,2009,46.152,21.89,2453454.0,65.886829929568,2.501,20.512,37.854353,59.722,8.96269842927583,54.728,51170779.0,7.24414184186417,37.4,22.664,509.691,11.947,66.1864283910941,50.144027,29.0189318790711,42.6,-1.53808913525583,-2.70215597172341,402.427,25.539,14.505,75.5315711165679,7.21531413612566,51.0883763195414,43.8442344776772,23.523,14849214.0,57.447,66.4638034930365
