country name,year,"employment to population ratio, 15+, total","unemployment, male","population ages 65 and above, total","population ages 15-64, male","fertility rate, total","unemployment, total","survival to age 65, male","life expectancy at birth, female","population ages 25-29, female","life expectancy at birth, male","population, total","age dependency ratio, old","mortality rate, infant, female","birth rate, crude","mortality rate, adult, male","death rate, crude",population ages 15-64,"survival to age 65, female",population ages 0-14,"mortality rate, infant, male",gdp growth,gdp per capita growth,"mortality rate, adult, female","unemployment, female","employment to population ratio, ages 15-24, total","wage and salaried workers, total","inflation, consumer prices",age dependency ratio,"age dependency ratio, young","unemployment, total","population ages 0-14, total","life expectancy at birth, total","population ages 15-64, female"
OECD members,1991,56.4099491319662,6.05899448016928,128348420.0,67.0120129479111,1.98824031572889,6.78545536758582,74.1245962951253,78.375386374348,7.86097453096739,71.3993077146659,1115756696.0,17.4848343453052,15.1752295803081,15.6269616707162,168.976285382275,8.46250748345856,65.7899419872638,86.0550255863405,22.7067955673023,18.3445122615648,1.14452919474535,0.150526432575646,83.0845492255612,7.25894755793879,48.2293746437134,79.2120830572417,5.93421344335924,52.4584259033113,34.514083360777,6.54865481686831,253352590.0,74.7953714645649,64.6133870708139
OECD members,1992,55.996909959215,6.7799865138759,131249087.0,67.0522064910696,1.96086548751353,7.27470847124013,74.5420071271885,78.6400582519328,7.7989243270303,71.6750483985801,1126417384.0,17.7018059535033,14.5476862521963,15.3692874872251,166.510463492127,8.36114022875379,65.823257454142,86.3439559962908,22.5248373576712,17.5504543645689,2.09015924352644,1.12395315418084,81.5145918926323,7.96525849583013,46.5190726664417,79.3150336808449,5.05697796731731,52.3474230856371,34.2201802895284,7.28059023126233,253723684.0,75.0661513320614,64.6397540478936
OECD members,1993,55.421516348593,7.27466561289723,134020737.0,67.0743620136714,1.92437814694354,7.76755806954658,74.8266892472261,78.6937281506126,7.74361183223508,71.8214525274628,1136605361.0,17.9056040476885,14.0294437727681,15.0485324952633,164.921078075194,8.47954812812906,65.8526606996648,86.4413287990114,22.3560225779247,16.9150006475517,1.39542698662845,0.486567752376658,81.083176541549,8.37910271723474,45.4557051324526,79.4203618409699,4.59790321006555,52.2473757007812,33.9485486646491,7.73476131856363,254099750.0,75.1682268461539,64.6758756315828
OECD members,1994,55.5042801906034,7.28846584149509,136859846.0,67.0967323242734,1.90139522619091,7.83814362557993,75.2657705889228,78.9875515932244,7.67271581551663,72.1023491993601,1146214585.0,18.1210920765356,13.4444341949537,14.7929929904652,162.689437761159,8.38139940061485,65.8909469018434,86.7046579671399,22.1688939790254,16.1834538107382,3.21792750335044,2.35260594910112,79.9090389672726,8.50697483960525,45.2892083218701,79.4505126656124,3.50262577413397,52.1296482461303,33.644825361486,7.83514436138964,254103097.0,75.4562660255605,64.7292730706893
OECD members,1995,55.5676425083595,6.97142108149159,139785877.0,67.131044081306,1.86174419121406,7.60607475872639,75.556465290972,79.0437914003204,7.60884389151496,72.2229273099343,1155551702.0,18.3444081608555,12.8980553389161,14.4381552181289,161.128768824065,8.41414509839561,65.9432286997313,86.8266814171351,21.95987605569,15.5083132891821,2.67018089927247,1.84058280356764,79.3926068171317,8.35281900922036,44.8977494975041,79.7294425517544,4.35177861328367,51.9825475273342,33.3011837190367,7.58719453767833,253757719.0,75.5463400049126,64.7987024173102
OECD members,1996,55.6704955022625,6.95587678537204,142582858.0,67.1779322091566,1.85318971854485,7.55343825302676,76.2629517793415,79.3287884731961,7.5867815298009,72.6768745147976,1164716390.0,18.5455986561445,12.3213355898193,14.3125725805662,155.519683419797,8.33750897369616,66.0094739402077,87.1401697709314,21.7486741539766,14.8216106929499,3.10541007928529,2.29411479521301,77.3914202643979,8.30226559007096,44.4473735214585,79.9456607269783,3.00009076251615,51.8050486466949,32.947807053711,7.55733875559731,253310372.0,75.9198217480041,64.8834721991884
OECD members,1997,55.9933244308591,6.61283348864654,145235741.0,67.2303640647329,1.83539231266598,7.25867476020063,77.0436933535052,79.6082846762817,7.56348666337067,73.0628186752775,1173865390.0,18.7237230579492,11.7530073754312,14.0966299742477,150.128691864639,8.25844509342677,66.0789292437617,87.4207669705532,21.5486351219427,14.1407397899318,3.63431406278573,2.82659765216695,75.6943659942432,8.13302660879142,44.4974093437351,79.965336694153,2.26900305912499,51.6205161893202,32.6104483691978,7.26278464265596,252951970.0,76.2554514778202,64.9692061204034
OECD members,1998,55.9627499921191,6.644708900496,147768401.0,67.2818978945097,1.82684968462471,7.22971926164103,77.4895276786942,79.7638689975743,7.49612567788844,73.3081632725397,1182690089.0,18.8883837942386,11.2531007062314,13.9555014441886,147.132121868274,8.24001962645178,66.1478630536186,87.6597883502402,21.3578748116045,13.4636093700654,3.03511819168524,2.26631670012982,74.3350049386164,8.02170423607014,44.8086197043779,80.5346731554263,2.10577481135337,51.4387522391836,32.2880796561406,7.23490191449565,252597467.0,76.4586638832881,65.0547694496936
OECD members,1999,55.9712343910894,6.65946487175985,150289980.0,67.3339450617217,1.81692209601518,7.17676863023981,77.8173696557059,79.8120526057524,7.41202526316348,73.4859550630806,1191524686.0,19.0491153385087,10.733554608742,13.7816554694923,145.490305936036,8.2747433078747,66.2143578699549,87.7391016160034,21.1723926970842,12.8923812577242,3.42548737825116,2.65863587173068,74.2008980480761,7.85984845174264,44.925702769865,80.8449229753728,2.17260318876209,51.2631785422846,31.9755313757705,7.18031770251514,252274286.0,76.5745330548726,65.1349810658248
OECD members,2000,56.1646563783093,6.18081041975517,152925852.0,67.3916014594695,1.83356549659708,6.76935836100309,78.4175240816845,80.0843557958382,7.31287207376131,73.8914935257481,1200179492.0,19.2254648056302,10.2027223223328,13.7849569143771,141.693588459295,8.11087790265875,66.2762394764737,88.0549033389126,20.9818455636811,12.2573123309248,4.09296291517127,3.34232152694467,72.4745031513133,7.43797770027107,45.1674986130955,81.2738150698288,3.06380344899535,51.0979324449462,31.6581715435829,6.73160075438096,251819808.0,76.9164285815438,65.2006372945037
OECD members,2001,56.0571546273566,6.23301412968516,155948391.0,67.4314010365813,1.80859833098058,6.62582784223015,78.8266512497645,80.3299996010626,7.19288971186473,74.2163118854663,1209244330.0,19.4449130882407,9.86620189214456,13.49467584628,139.443817787044,8.0486548554071,66.3224913796082,88.2592931283598,20.7811577784772,11.8577393281958,1.4163537833124,0.656108070523814,71.6275967802888,7.16011753417203,44.2911589624587,81.3454913384486,3.18908268106052,50.9712681861474,31.3334995018778,6.62769349325822,251294969.0,77.203441174259,65.2529466180016
OECD members,2002,55.6482800420027,6.84135548486054,159021377.0,67.4710053489944,1.78223661274005,7.1344532800611,79.1536056457218,80.4663537253786,7.08482266181725,74.4266660817874,1218395106.0,19.6641292431027,9.39285283726944,13.2326288967095,137.3495274178,8.06479540971252,66.3731828449121,88.4198567799985,20.5751087903135,11.3174007256777,1.5398467729875,0.777230123988957,70.702806113957,7.54895500628675,43.2603075664679,81.3874254687628,2.47736067910937,50.8392570477582,30.9991291556957,7.14388709920264,250686117.0,77.37869710127,65.3143347426416
