country name,year,population growth,rural population growth,"population, total",population ages 0-14,gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Heavily indebted poor countries (HIPC),1961,2.43119100674471,2.02509997848317,167427839.0,43.2928890114139,-0.1653200959923,23.5374550319257,3.00577727665594,41.0716719702749,87.241365054655,86.5520414621373,53.7013337119302,34.6387866345656,4.99376045713821,12.758634945345,-79670.0,6.72226561546473,48.1874070011917,154.222702329097
Heavily indebted poor countries (HIPC),1962,2.46524235434944,2.04632647341569,171555341.0,43.4077630543322,7.24482590240849,23.0866640653992,2.99998937627633,41.6223766531233,86.884690418085,86.9517386843136,53.5922475693915,34.6955350630113,5.03314518267856,13.115309581915,-109851.0,6.74450689786699,48.2285327754966,155.073144249875
Heavily indebted poor countries (HIPC),1963,2.49321121398371,2.05125647138067,175832578.0,43.5504619533318,3.40069732777121,22.9400373915009,2.99468830131943,41.7639340063819,86.5100397946563,87.446559354842,53.4548497453487,34.781897970173,5.12219111098894,13.4899602053437,-101617.0,6.76472537741694,48.2383324572594,155.545010899984
Heavily indebted poor countries (HIPC),1964,2.537784550938,2.06675989044764,180294830.0,43.7197495938805,3.38615092969705,22.5779727938067,2.99046768469749,42.2530557750103,86.1126409753458,88.0227105863253,53.289782721422,34.8424431266592,5.16137334436713,13.8873590246542,-49265.0,6.77909476395814,48.2227428352549,156.512643967673
Heavily indebted poor countries (HIPC),1965,2.58151939243072,2.09135855375564,184949176.0,43.8753702303319,3.91003888716187,22.4177793487493,2.9872398508291,42.4013985665175,85.7011718233716,88.5434637170794,53.137389918839,34.9014189688886,5.20647847348854,14.2988281766284,-37476.0,6.7936233349568,48.2045394746663,156.983015322187
Heavily indebted poor countries (HIPC),1966,2.59304426422533,2.10568450641995,189744990.0,44.0073775350804,3.92252765105339,22.4601899481984,2.98523185991263,42.3348677233006,85.2940553420831,88.9847381069025,53.007390605007,34.9353870290912,5.23133438639382,14.7059446579169,-26859.0,6.81207487253693,48.2026175495964,157.11969058655
Heavily indebted poor countries (HIPC),1967,2.63382922521433,2.12762265884858,194742549.0,44.135247958338,2.43778034828462,21.9080170804789,2.98526462007319,42.9765793707825,84.8733714656575,89.419828077246,52.8794874215888,34.9715825030775,5.25740525227208,15.1266285343425,11978.0,6.83305922321436,48.2180853907895,156.953187727582
Heavily indebted poor countries (HIPC),1968,2.68991035954859,2.16618650084743,199980949.0,44.2609375567808,4.56600983383817,21.6420455879225,2.987233819321,43.3082064431997,84.4405143624106,89.85518937399,52.7518286238982,35.0529843522663,5.33202361402847,15.5594856375894,22619.0,6.85493540529126,48.2307959191003,156.515535031184
Heavily indebted poor countries (HIPC),1969,2.70400707019347,2.15911129924305,205388448.0,44.388942492984,4.50629122384238,21.4354750075476,2.98942958053189,43.5652834665755,83.9925146837421,90.3032030296532,52.6216279264841,35.111048979766,5.37171207781207,16.0074853162579,-39578.0,6.87365872445791,48.2763620484147,158.172744925065
Heavily indebted poor countries (HIPC),1970,2.71905311831364,2.19166876865917,210973069.0,44.5246161830953,0.0162093745081933,21.179899794651,2.99011862460848,43.878573913825,83.5612757513709,90.7792172325357,52.4852651922962,35.1305894734146,5.38451970706876,16.4387242486291,-19463.0,6.88938304368159,48.2584194856548,159.726264391611
Heavily indebted poor countries (HIPC),1971,2.71778574733632,2.17861194783944,216706865.0,44.6715719977792,4.56505807495495,20.9122487508921,2.98849186694347,44.2237902426072,83.1226573765903,91.2920115028678,52.3399361352774,35.2499586030086,5.43099165828476,16.8773426234097,-159715.0,6.90678611560096,48.2744135261105,161.969792066504
Heavily indebted poor countries (HIPC),1972,2.671393912694,2.11823680639003,222495959.0,44.8310084366394,2.16341198076755,21.1071646649052,2.98609381581898,44.0236965504933,82.6748208614701,91.8533581311305,52.1828977475416,35.3116174663867,5.4591886918657,17.3251791385299,-223350.0,6.918172648635,48.1899819058602,162.54587769907
Heavily indebted poor countries (HIPC),1973,2.70203604012423,2.14157428514756,228507880.0,44.9694089219939,3.2236976413819,20.4744098376345,2.98549157536781,44.7605228289458,82.223651960265,92.3505434032582,52.0450995026383,35.3364835039001,5.4688576926089,17.776348039735,-80909.0,6.92100747529307,48.0331899557381,161.220929623949
Heavily indebted poor countries (HIPC),1974,2.78038245333158,2.23704104077204,234861273.0,45.0680832946423,5.20894212854451,20.4606468788237,2.98605553448823,44.7994487217609,81.788980887032,92.7047896434792,51.9458611708695,35.3570487506208,5.44704821451199,18.211019112968,27577.0,6.92794530285381,47.9673255473243,160.57643672068
Heavily indebted poor countries (HIPC),1975,2.79071254118597,2.23387975106168,241415576.0,45.1554333576366,2.0491669449903,20.1550514931563,2.98756778666999,45.1666195224371,81.3459187159407,93.0213290634815,51.8569988556934,35.4428674334187,5.48792344487531,18.6540812840593,-85640.0,6.93073671985549,47.9248489578899,159.048485186086
Heavily indebted poor countries (HIPC),1976,2.77104241194446,2.20200640061617,248105304.0,45.2428298522712,3.87140403055217,19.5648105783422,2.99257729487367,45.8441781997696,80.8955114976986,93.3543519428769,51.7645928528551,35.4918692225474,5.52360713263999,19.1044885023014,-267102.0,6.9325272205128,47.864525835409,157.543604839658
Heavily indebted poor countries (HIPC),1977,2.69770895345309,2.12650683544895,254798463.0,45.3262623661517,3.62200545400471,19.2867961918357,2.99843445960087,46.21247458488,80.4455739712292,93.6793600925681,51.6753031742474,35.5566811104089,5.54106591183166,19.5544260287708,-667088.0,6.93771696361066,47.8745443657837,156.333160408763
Heavily indebted poor countries (HIPC),1978,2.84010308178351,2.24345190877887,262035002.0,45.3944369592567,2.54387412933517,19.1420699935881,3.00274101549251,46.3933583223511,79.9788489520572,93.9460465171873,51.6028220252508,35.6356679282856,5.61269315929765,20.0211510479428,327371.0,6.93352375738799,47.8469201858307,154.561740887781
Heavily indebted poor countries (HIPC),1979,2.87596731065722,2.35521413323829,269571043.0,45.4650916887905,0.600621572975285,18.8328678941009,3.00666711037595,46.8042600172601,79.5739994843029,94.2258643534164,51.5282412008336,35.670965602469,5.62387447678707,20.4260005156971,-611896.0,6.92575135937163,47.8744384878015,153.431415168489
Heavily indebted poor countries (HIPC),1980,2.40317651625513,1.85555477060855,276049311.0,45.5606540726332,0.621976221360754,18.5465540926599,3.00545038537175,47.214725632849,79.1484619735711,94.5835144401591,51.433895541995,35.7130976104063,5.63637203224532,20.8515380264289,-2375499.0,6.90921439313291,47.7897357706464,152.016634914062
Heavily indebted poor countries (HIPC),1981,2.16313888934141,1.63400103869861,282020641.0,45.661321914019,2.86231737677014,18.3102041726832,3.00037081178214,47.5156566147369,78.7385237526214,94.9469771882282,51.3383072741988,35.795881283181,5.63332780005013,21.2614762473786,-2096631.0,6.88909200192437,47.6692986910841,150.597101876406
Heavily indebted poor countries (HIPC),1982,2.49007270357917,1.98529810738091,289043160.0,45.7436550731725,0.565447805977627,18.1170812422269,2.99642427544845,47.7376637411728,78.3507295494521,95.2349086309196,51.259920651379,35.8362414305618,5.66572088023652,21.6492704505479,-674980.0,6.86197029047325,47.5155363798161,149.719136452072
Heavily indebted poor countries (HIPC),1983,2.72536461336776,2.168728690975,296920640.0,45.8047454444889,0.319573470142245,19.1426253997263,2.98909295100945,46.5256400117755,77.9261724335533,95.4341970849276,51.2061616045016,35.8965983420097,5.69396272733859,22.0738275664467,-483862.0,6.83928670314056,47.4265373048468,148.61901254035
Heavily indebted poor countries (HIPC),1984,2.75399278406513,2.13180685698515,305097813.0,45.8644097534939,1.23993734605368,19.1998064703925,2.98089433939243,46.3974412357391,77.4543198208536,95.6328210528753,51.1546959071137,35.9576450204931,5.72073646227589,22.5456801791464,-152548.0,6.81602244808649,47.3181898447859,147.655793600667
Heavily indebted poor countries (HIPC),1985,2.73823791716265,2.05689788889146,313452117.0,45.932628164433,1.52984738433915,18.8506699798202,2.97597880548804,46.7606581995935,76.9406595007683,95.8807280706662,51.091393030079,36.1483416375612,5.79246495920583,23.0593404992317,-615495.0,6.78850341093905,47.1879014965817,147.388482698401
Heavily indebted poor countries (HIPC),1986,2.67804380469379,1.99223480736936,321846502.0,45.996533397498,3.12011426888618,18.1451009945791,2.9730455098174,47.5777411576435,76.4267550197206,96.1173041098259,51.0304210926846,36.3839423868275,5.80592438457159,23.5732449802794,-779175.0,6.76150943858762,46.9734855502515,146.028065109641
Heavily indebted poor countries (HIPC),1987,2.70931513805918,2.03624577840841,330566338.0,46.0468750812796,3.2971673430545,17.38335117985,2.97611609273276,48.3018830059551,75.9259193829712,96.3224016416989,50.9770088259877,36.4844763562505,5.79781767917902,24.0740806170288,-792464.0,6.73182928370074,46.7520711229647,144.482804015209
Heavily indebted poor countries (HIPC),1988,2.71078085391743,2.05559976261898,339527267.0,46.082662805311,1.30054839309521,17.568773467599,2.976149523905,48.1063892333189,75.4415964657148,96.4547459976373,50.941187670784,36.7018015823367,5.8298563862416,24.5584035342852,-815407.0,6.68289436880901,46.4258816837323,142.661303416357
Heavily indebted poor countries (HIPC),1989,2.74881899249641,2.13848776701646,348860257.0,46.1153579946857,1.50118905007824,16.6822958053975,2.96930285710607,49.1753750111008,74.9934711155963,96.5552680122355,50.9153391482082,36.8377728590788,5.84184769438011,25.0065288844037,-629064.0,6.63542043700915,46.1778647364409,140.708468443832
Heavily indebted poor countries (HIPC),1990,2.65480599012457,2.06016369048501,358121820.0,46.1444413969756,-1.06316095865839,16.5927111682835,2.96357189140043,49.2102059169223,74.5590607318454,96.6530862805289,50.891986711624,36.9023121378212,5.92122052583808,25.4409392681546,-1673421.0,6.58176610361009,45.9143719340475,140.879722559189
Heavily indebted poor countries (HIPC),1991,2.62740371418866,2.10362771163339,367531126.0,46.1486347552266,0.445893313356137,16.6801922466725,2.95838315054136,49.2081967029127,74.1785361580722,96.6557621255715,50.8929820942321,37.0100368441737,5.98155845807394,25.8214638419278,-690497.0,6.52823539870856,45.6678239890381,140.262089605793
Heavily indebted poor countries (HIPC),1992,2.98521328503752,2.47177183424981,378502714.0,46.1343888839506,-1.1270927684338,16.5793438459096,2.94839285160001,49.1878018441342,73.8087126352204,96.5648942664882,50.9172182644494,37.1753654131122,6.04225075837114,26.1912873647796,1101436.0,6.47830542694544,45.3688163369497,137.344515356934
Heavily indebted poor countries (HIPC),1993,3.18993062755159,2.68827908377946,390576688.0,46.1355619848317,0.477535583510402,15.9914378130858,2.93418344108607,49.7959998525053,73.4498964738725,96.5399262130082,50.9302545740822,36.5345542601193,6.20490127392582,26.5501035261275,816012.0,6.42718175162948,45.1135336514042,138.26225299575
Heavily indebted poor countries (HIPC),1994,2.99826931811147,2.48173569650325,402287229.0,46.0682857966758,-0.184368994743551,16.8007116578364,2.91792891571559,50.1610412329072,73.0815466623898,96.2489171638148,51.0137852876086,36.7594266111232,6.2247900453147,26.9184533376102,119311.0,6.36978987834109,44.7147957357304,137.353248704532
Heavily indebted poor countries (HIPC),1995,2.89000598624523,2.41456830295934,413913354.0,45.9797376659733,5.00325488724,15.2639712789576,2.90170621363209,50.6678357081371,72.7438491731871,95.8595531342315,51.1185561203946,36.9803405687719,6.39154115909678,27.2561508268129,-159930.0,6.31955532153823,44.6342178750991,136.240947063896
Heavily indebted poor countries (HIPC),1996,2.88135762829242,2.51406670258739,425839678.0,45.9827972402262,5.12935475940483,15.1137028992024,2.89030650085782,50.7884550000317,72.4841508263187,95.8337551799398,51.126896258916,37.1790437200754,6.52801868822106,27.5158491736813,-617944.0,6.26277758657288,44.3533235587244,137.006808584663
Heavily indebted poor countries (HIPC),1997,2.79014629538582,2.38384224116382,437721228.0,45.9990437695553,5.58070096992007,14.8326838802687,2.88214283589814,51.1365267919311,72.1976385211046,95.879172250669,51.1188133945465,37.3772026352603,6.58759724947731,27.8023614788954,-850449.0,6.21232757203581,43.9589119706938,135.102814571502
Heavily indebted poor countries (HIPC),1998,2.77843641615662,2.3497866731109,449883034.0,45.9580294475268,3.51393431298546,14.8121169059289,2.8743578931788,50.9523041530546,71.8965293538476,95.7118365237287,51.1676126592944,37.471268090305,6.60922024193458,28.1034706461524,-531909.0,6.15761422801654,43.5612091160366,133.967929261139
Heavily indebted poor countries (HIPC),1999,2.81185353613492,2.38148712861405,462533086.0,45.8833107607286,3.13551180358856,14.2529218998811,2.86741138731909,51.8352413766677,71.5955738129596,95.4205944088388,51.2492778519523,37.6670162000661,6.65251062473906,28.4044261870404,-575014.0,6.10448627316946,43.3437898904988,134.848185416523
