country name,year,"fertility rate, total","population, total",net migration,arable land,"birth rate, crude",gdp growth,"death rate, crude",population ages 15-64,population ages 0-14,agricultural land,population ages 65 and above,rural population,rural population growth,age dependency ratio,urban population,population growth,adolescent fertility rate,"life expectancy at birth, total"
East Asia & Pacific (excluding high income),1961,4.38748733806926,895982616.0,-336523.0,9.96314295418074,24.4076082234412,-13.3282852333271,14.4773757099982,55.798934422751,40.5374091520026,35.767580228448,3.66365642524641,82.5727132475503,-0.620909468130876,79.3895024106342,17.4272867524497,-0.0524494986769497,59.4714296709806,43.3587060486227
East Asia & Pacific (excluding high income),1962,6.02657575916939,907849084.0,-384797.0,9.96485188257092,38.539483941115,-0.640292703618329,11.2937300345043,55.7341206466708,40.6367228917382,35.9744732231285,3.62915646159095,82.1019215834148,0.746702966690819,79.6109963983576,17.8980784165852,1.32440828517146,74.853633733968,51.1277785886162
East Asia & Pacific (excluding high income),1963,7.06132956860367,931103981.0,-403035.0,9.96578893555076,43.1469525613842,6.43942142699068,11.2552789712248,55.2265969750284,41.1855028808671,36.1940346226639,3.58790014410446,81.629342593148,1.97119292482735,81.2482543575784,18.370657406852,2.56153775003423,86.472579528877,51.6309614318726
East Asia & Pacific (excluding high income),1964,6.44519968811098,953977437.0,-363853.0,9.97653803860035,39.8933822374837,10.7848472658453,12.2074715241268,54.7739199133576,41.6802984313222,36.4182580404055,3.54578165532019,81.1483479972063,1.85287820916137,82.7278186216082,18.8516520027936,2.45659523176285,76.0719385511423,52.359259125247
East Asia & Pacific (excluding high income),1965,6.38661224517322,977483065.0,-435006.0,9.97078006157677,38.8162954461365,10.7817984726124,11.1778100718645,54.574004877455,41.90188592784,36.6789190588841,3.52410919470506,81.2185242263507,2.55256985652692,83.382189617003,18.7814757736493,2.4639605810719,68.6528114483038,52.2876255150886
East Asia & Pacific (excluding high income),1966,6.15850790704441,1004323080.0,-431688.0,9.95676132192325,36.5566092631865,8.0022738175029,10.2050067149716,54.4799457846197,41.9935032189688,36.9300632294739,3.52655099641144,81.2585495475769,2.79646365703373,83.6848657401413,18.7414504524231,2.74582915664119,61.8131461180734,53.4626550121212
East Asia & Pacific (excluding high income),1967,5.78807766166355,1030442864.0,-384075.0,9.93493966925261,35.6104691941251,-1.42057038620942,9.68805066631914,54.5733075644957,41.8780355617063,37.1912411334413,3.54865687379803,81.2595853834366,2.60204306326706,83.3629568624,18.7404146165633,2.60073521361272,53.5884741437336,54.3375671084418
East Asia & Pacific (excluding high income),1968,6.28446638308575,1057583766.0,-258529.0,9.91544620384489,36.6429674396978,1.77361448129642,9.52729429633473,54.6872238208009,41.7350574932733,37.4391087650331,3.5777186859259,81.2464106275011,2.61726604545667,82.9762210614386,18.7535893724989,2.6339065413723,57.4449794343526,54.8184252041573
East Asia & Pacific (excluding high income),1969,6.02781470363474,1086447495.0,-270357.0,9.8899246992277,35.4018391077472,11.3845160875641,9.26419333288444,54.7314010469154,41.6623217130453,37.7347722890579,3.60627724003926,81.2240688089598,2.70096515741851,82.8197485574851,18.7759311910402,2.72921445354335,55.2010633552815,55.5256071848
East Asia & Pacific (excluding high income),1970,5.94613712316281,1116170774.0,-427251.0,9.88280070998484,34.7556020337834,13.4416904943584,8.90260395346725,54.8423298641674,41.5222083772529,38.0610802768219,3.63546175857972,81.1960975508072,2.70044384945911,82.4442476699932,18.8039024491928,2.73582286643315,53.7204240054271,56.2373750222275
East Asia & Pacific (excluding high income),1971,5.51678222854089,1146513513.0,-339444.0,9.81002648750952,32.5535322852265,6.77357361092845,8.60143931055525,54.942063589785,41.3903214524913,38.3036503031908,3.66761495772369,81.1664009742404,2.68089920713778,82.1057038679831,18.8335990257596,2.71846743408818,51.0759532580709,57.089994012552
East Asia & Pacific (excluding high income),1972,5.1997620725487,1175144020.0,-379375.0,9.83616913515423,31.7877286315945,4.90385390889439,8.81912188211875,55.1456848954971,41.1532611295164,38.667935243251,3.70105397498647,81.1162348013633,2.43383003990454,81.4295220561875,18.8837651986367,2.49718007466694,46.5134894903585,57.6889051845041
East Asia & Pacific (excluding high income),1973,4.88365913035808,1202800072.0,-461298.0,9.83479715920288,30.2309867687795,8.26703007695031,8.25768229856075,55.3528309740056,40.905329285141,39.0641742530728,3.74183974085342,80.9800370920438,2.18156191582888,80.7451707969299,19.0199629079562,2.35341809423495,43.9270198216301,58.644670504466
East Asia & Pacific (excluding high income),1974,4.43243252507964,1228896581.0,-482772.0,9.92397920665221,27.6743642148647,3.85945460940955,8.42831951560617,55.3688422819756,40.8337505870155,39.5599055763808,3.79740713100894,80.7674056322368,1.90137697302322,80.6739097203994,19.2325943677632,2.1696464447834,42.671238483896,59.2895569031915
East Asia & Pacific (excluding high income),1975,3.96874016216705,1252472762.0,-334625.0,9.85909284995317,26.1804442518926,6.82997972079069,8.57692096748129,55.3482062828802,40.7937357850551,39.9014074811251,3.85805793206475,80.7055322542128,1.84040742779881,80.7218423384856,19.2944677457872,1.91848373284718,40.5804719933827,60.0507748256988
East Asia & Pacific (excluding high income),1976,3.68966622440635,1274251072.0,-274232.0,9.89808334867602,23.7341569291056,2.82856948212577,8.41225634155951,55.3696630373366,40.7136111031435,39.384821371802,3.91672585951988,80.541389039573,1.53190335626365,80.6408206545701,19.458610960427,1.73882503961391,40.3137021941346,60.8855814154324
East Asia & Pacific (excluding high income),1977,3.37206284576068,1294846389.0,-53619.0,9.95074284585798,22.8927500143965,7.41328016109613,7.80018747992045,55.7558137049187,40.2639330717535,39.8499238064592,3.98025322332786,80.3737280863947,1.40473602250046,79.3937652097808,19.6262719136053,1.61626836755764,38.1671598259235,61.6378963593148
